invoice_no,line_no,item_code,item_name,unit,qty,unit_price_field,pct1,pct2,line_total,source_file
9275,5,120,برجر الهنا 900 جرام,طبق,12,58.50,0.00,0,702,فواتير المبيعات من 112025 الى 3152026.md
9276,1,346,بانية 800 جرام,طبق,48,50.00,0.00,0,2400,فواتير المبيعات من 112025 الى 3152026.md
9276,2,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,9,170.00,0.00,0,1530,فواتير المبيعات من 112025 الى 3152026.md
9277,1,120,برجر الهنا 900 جرام,طبق,36,58.50,0.00,15,1790.1,فواتير المبيعات من 112025 الى 3152026.md
9277,2,102,كفته الهنا 350,طبق,45,27.50,0.00,15,1051.88,فواتير المبيعات من 112025 الى 3152026.md
9277,3,101,كفته الهنا 800 جرام,طبق,12,56.00,0.00,15,571.2,فواتير المبيعات من 112025 الى 3152026.md
9279,1,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,9,170.00,0.00,0,1530,فواتير المبيعات من 112025 الى 3152026.md
9280,1,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,9,170.00,0.00,0,1530,فواتير المبيعات من 112025 الى 3152026.md
9283,1,108,سجق الهنا 350,طبق,45,30.00,0.00,10,1215.00,فواتير المبيعات من 112025 الى 3152026.md
9283,2,101,كفته الهنا 800 جرام,طبق,36,56.00,0.00,10,1814.40,فواتير المبيعات من 112025 الى 3152026.md
9284,1,120,برجر الهنا 900 جرام,طبق,36,58.50,0.00,15,1790.1,فواتير المبيعات من 112025 الى 3152026.md
9284,2,104,برجر الهنا 400 جرام,طبق,45,28.50,0.00,15,1090.12,فواتير المبيعات من 112025 الى 3152026.md
9284,3,257,سجق الهنا 5 كيلو,طبق,1,300.00,0.00,0,300,فواتير المبيعات من 112025 الى 3152026.md
9286,1,120,برجر الهنا 900 جرام,طبق,36,58.50,0.00,15,1790.1,فواتير المبيعات من 112025 الى 3152026.md
9286,2,101,كفته الهنا 800 جرام,طبق,36,56.00,0.00,15,1713.6,فواتير المبيعات من 112025 الى 3152026.md
9286,3,104,برجر الهنا 400 جرام,طبق,15,28.50,0.00,15,363.38,فواتير المبيعات من 112025 الى 3152026.md
9286,4,102,كفته الهنا 350,طبق,15,27.50,0.00,15,350.62,فواتير المبيعات من 112025 الى 3152026.md
9286,5,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,9,170.00,0.00,0,1530,فواتير المبيعات من 112025 الى 3152026.md
9287,1,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,3,110.00,0.00,0,330,فواتير المبيعات من 112025 الى 3152026.md
9288,1,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,10,320.00,0.00,0,3200,فواتير المبيعات من 112025 الى 3152026.md
9289,1,1,مفروم صافى 400 جم,طبق,40,80.00,0.00,0,3200,فواتير المبيعات من 112025 الى 3152026.md
9289,2,2,كبده اسكندرانى 400,طبق,50,68.00,0.00,0,3400,فواتير المبيعات من 112025 الى 3152026.md
9289,3,8,كفته 350 جم ابو هاشم,طبق,10,40.00,0.00,0,400,فواتير المبيعات من 112025 الى 3152026.md
9289,4,7,سجق 350 جم ابو هاشم,طبق,5,45.00,0.00,0,225,فواتير المبيعات من 112025 الى 3152026.md
9290,1,2,كبده اسكندرانى 400,طبق,20,68.00,0.00,0,1360,فواتير المبيعات من 112025 الى 3152026.md
9290,2,8,كفته 350 جم ابو هاشم,طبق,20,40.00,0.00,0,800,فواتير المبيعات من 112025 الى 3152026.md
9290,3,7,سجق 350 جم ابو هاشم,طبق,5,45.00,0.00,0,225,فواتير المبيعات من 112025 الى 3152026.md
9291,1,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,40,320.00,0.00,0,12800,فواتير المبيعات من 112025 الى 3152026.md
9291,2,44,برجر ابو هاشم 600 جرام,طبق,200,65.00,0.00,0,13000,فواتير المبيعات من 112025 الى 3152026.md
9291,3,114,كفته ابو هاشم 800,طبق,16,90.00,0.00,0,1440,فواتير المبيعات من 112025 الى 3152026.md
9291,4,8,كفته 350 جم ابو هاشم,طبق,20,40.00,0.00,0,800,فواتير المبيعات من 112025 الى 3152026.md
9291,5,7,سجق 350 جم ابو هاشم,طبق,5,45.00,0.00,0,225,فواتير المبيعات من 112025 الى 3152026.md
9291,6,2,كبده اسكندرانى 400,طبق,20,68.00,0.00,0,1360,فواتير المبيعات من 112025 الى 3152026.md
9292,1,1,مفروم صافى 400 جم,طبق,120,80.00,0.00,0,9600,فواتير المبيعات من 112025 الى 3152026.md
9292,2,2,كبده اسكندرانى 400,طبق,120,68.00,0.00,0,8160,فواتير المبيعات من 112025 الى 3152026.md
9292,3,107,سجق 800 ابو هاشم,طبق,5,95.00,0.00,0,475,فواتير المبيعات من 112025 الى 3152026.md
9293,1,1,مفروم صافى 400 جم,طبق,20,65.00,0.00,0,1300,فواتير المبيعات من 112025 الى 3152026.md
9293,2,7,سجق 350 جم ابو هاشم,طبق,5,31.00,0.00,0,155,فواتير المبيعات من 112025 الى 3152026.md
9294,1,1,مفروم صافى 400 جم,طبق,1,0.00,0.00,0,0,فواتير المبيعات من 112025 الى 3152026.md
9295,1,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,14,320.00,0.00,0,4480,فواتير المبيعات من 112025 الى 3152026.md
9296,1,120,برجر الهنا 900 جرام,طبق,12,58.50,0.00,15,596.7,فواتير المبيعات من 112025 الى 3152026.md
9296,2,101,كفته الهنا 800 جرام,طبق,12,56.00,0.00,15,571.2,فواتير المبيعات من 112025 الى 3152026.md
9296,3,346,بانية 800 جرام,طبق,12,50.00,0.00,0,600,فواتير المبيعات من 112025 الى 3152026.md
9297,1,120,برجر الهنا 900 جرام,طبق,12,58.50,0.00,15,596.7,فواتير المبيعات من 112025 الى 3152026.md
9297,2,346,بانية 800 جرام,طبق,12,50.00,0.00,0,600,فواتير المبيعات من 112025 الى 3152026.md
9298,1,120,برجر الهنا 900 جرام,طبق,12,58.50,0.00,15,596.7,فواتير المبيعات من 112025 الى 3152026.md
9298,2,101,كفته الهنا 800 جرام,طبق,12,56.00,0.00,15,571.2,فواتير المبيعات من 112025 الى 3152026.md
9298,3,346,بانية 800 جرام,طبق,12,50.00,0.00,0,600,فواتير المبيعات من 112025 الى 3152026.md
9299,1,101,كفته الهنا 800 جرام,طبق,24,56.00,0.00,15,1142.4,فواتير المبيعات من 112025 الى 3152026.md
9299,2,102,كفته الهنا 350,طبق,30,27.50,0.00,15,701.25,فواتير المبيعات من 112025 الى 3152026.md
9299,3,346,بانية 800 جرام,طبق,60,50.00,0.00,0,3000,فواتير المبيعات من 112025 الى 3152026.md
9300,1,102,كفته الهنا 350,طبق,30,27.50,0.00,15,701.25,فواتير المبيعات من 112025 الى 3152026.md
9300,2,346,بانية 800 جرام,طبق,12,50.00,0.00,0,600,فواتير المبيعات من 112025 الى 3152026.md
9341,1,101,كفته الهنا 800 جرام,طبق,12,56.00,0.00,10.00,604.80,فواتير المبيعات من 112025 الى 3152026.md
9342,1,114,كفته ابو هاشم 800,طبق,4,85.00,0.00,0.00,340.00,فواتير المبيعات من 112025 الى 3152026.md
9342,2,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,2,320.00,0.00,0.00,640.00,فواتير المبيعات من 112025 الى 3152026.md
9342,3,346,بانية 800 جرام,طبق,1,50.00,0.00,0.00,50.00,فواتير المبيعات من 112025 الى 3152026.md
9343,1,120,برجر الهنا 900 جرام,طبق,36,58.50,0.00,13,1832.22,فواتير المبيعات من 112025 الى 3152026.md
9343,2,101,كفته الهنا 800 جرام,طبق,36,56.00,0.00,13,1753.92,فواتير المبيعات من 112025 الى 3152026.md
9343,3,346,بانية 800 جرام,طبق,36,50.00,0.00,0,1800,فواتير المبيعات من 112025 الى 3152026.md
9344,1,108,سجق الهنا 350,طبق,75,30.00,0.00,17,1867.50,فواتير المبيعات من 112025 الى 3152026.md
9344,2,257,سجق الهنا 5 كيلو,طبق,3,300.00,0.00,0,900,فواتير المبيعات من 112025 الى 3152026.md
9344,3,346,بانية 800 جرام,طبق,60,50.00,0.00,0,3000,فواتير المبيعات من 112025 الى 3152026.md
9345,1,8,كفته 350 جم ابو هاشم,طبق,2,40.00,0.00,0,80,فواتير المبيعات من 112025 الى 3152026.md
9346,1,99,سجق الهنا 800 جرام,طبق,72,61.00,0.00,17,3645.36,فواتير المبيعات من 112025 الى 3152026.md
9346,2,102,كفته الهنا 350,طبق,240,27.50,0.00,17,5478.00,فواتير المبيعات من 112025 الى 3152026.md
9346,3,101,كفته الهنا 800 جرام,طبق,120,56.00,0.00,17,5577.6,فواتير المبيعات من 112025 الى 3152026.md
9346,4,104,برجر الهنا 400 جرام,طبق,180,28.50,0.00,17,4257.90,فواتير المبيعات من 112025 الى 3152026.md
9346,5,120,برجر الهنا 900 جرام,طبق,120,58.50,0.00,17,5826.60,فواتير المبيعات من 112025 الى 3152026.md
9346,6,108,سجق الهنا 350,طبق,255,30.00,0.00,17,6349.50,فواتير المبيعات من 112025 الى 3152026.md
9347,1,102,كفته الهنا 350,طبق,60,0.00,0.00,0,0,فواتير المبيعات من 112025 الى 3152026.md
9348,1,102,كفته الهنا 350,طبق,150,27.50,0.00,17,3423.75,فواتير المبيعات من 112025 الى 3152026.md
9348,2,108,سجق الهنا 350,طبق,75,30.00,0.00,17,1867.50,فواتير المبيعات من 112025 الى 3152026.md
9348,3,104,برجر الهنا 400 جرام,طبق,75,28.50,0.00,17,1774.12,فواتير المبيعات من 112025 الى 3152026.md
9348,4,120,برجر الهنا 900 جرام,طبق,60,58.50,0.00,17,2913.30,فواتير المبيعات من 112025 الى 3152026.md
9349,1,102,كفته الهنا 350,طبق,45,27.50,0.00,15,1051.88,فواتير المبيعات من 112025 الى 3152026.md
9349,2,101,كفته الهنا 800 جرام,طبق,12,56.00,0.00,15,571.20,فواتير المبيعات من 112025 الى 3152026.md
9349,3,108,سجق الهنا 350,طبق,15,30.00,0.00,15,382.50,فواتير المبيعات من 112025 الى 3152026.md
9350,1,104,برجر الهنا 400 جرام,طبق,150,28.50,0.00,17,3548.25,فواتير المبيعات من 112025 الى 3152026.md
9350,2,102,كفته الهنا 350,طبق,150,27.50,0.00,17,3423.75,فواتير المبيعات من 112025 الى 3152026.md
9350,3,108,سجق الهنا 350,طبق,75,30.00,0.00,17,1867.50,فواتير المبيعات من 112025 الى 3152026.md
9350,4,101,كفته الهنا 800 جرام,طبق,60,56.00,0.00,17,2788.80,فواتير المبيعات من 112025 الى 3152026.md
9350,5,346,بانية 800 جرام,طبق,60,50.00,0.00,0,3000,فواتير المبيعات من 112025 الى 3152026.md
9369,1,2,كبده اسكندرانى 400,طبق,160,68.00,0.00,0,10880,فواتير المبيعات من 112025 الى 3152026.md
9370,1,1,مفروم صافى 400 جم,طبق,30,70.00,0.00,0,2100,فواتير المبيعات من 112025 الى 3152026.md
9370,2,2,كبده اسكندرانى 400,طبق,20,61.00,0.00,0,1220,فواتير المبيعات من 112025 الى 3152026.md
9371,1,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,2,320.00,0.00,0,640,فواتير المبيعات من 112025 الى 3152026.md
9372,1,105,سجق الهنا 3 كيلو,طبق,3,180.00,0.00,0,540,فواتير المبيعات من 112025 الى 3152026.md
9373,1,104,برجر الهنا 400 جرام,طبق,75,28.50,0.00,15,1816.88,فواتير المبيعات من 112025 الى 3152026.md
9373,2,102,كفته الهنا 350,طبق,75,27.50,0.00,15,1753.12,فواتير المبيعات من 112025 الى 3152026.md
9374,1,1,مفروم صافى 400 جم,طبق,30,70.00,0.00,0,2100,فواتير المبيعات من 112025 الى 3152026.md
9374,2,2,كبده اسكندرانى 400,طبق,30,61.00,0.00,0,1830,فواتير المبيعات من 112025 الى 3152026.md
9374,3,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,1,280.00,0.00,0,280,فواتير المبيعات من 112025 الى 3152026.md
9375,1,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,30,320.00,0.00,0,9600,فواتير المبيعات من 112025 الى 3152026.md
9375,2,257,سجق الهنا 5 كيلو,طبق,2,300.00,0.00,0,600,فواتير المبيعات من 112025 الى 3152026.md
9376,1,108,سجق الهنا 350,طبق,750,30.00,0.00,15,19125.00,فواتير المبيعات من 112025 الى 3152026.md
9376,2,104,برجر الهنا 400 جرام,طبق,525,28.50,0.00,15,12718.12,فواتير المبيعات من 112025 الى 3152026.md
9376,3,102,كفته الهنا 350,طبق,225,27.50,0.00,15,5259.38,فواتير المبيعات من 112025 الى 3152026.md
9377,1,107,سجق 800 ابو هاشم,طبق,10,85.00,0.00,0,850,فواتير المبيعات من 112025 الى 3152026.md
9378,1,346,بانية 800 جرام,طبق,1,50.00,0.00,0,50,فواتير المبيعات من 112025 الى 3152026.md
9379,1,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,40,320.00,0.00,0,12800,فواتير المبيعات من 112025 الى 3152026.md
9380,1,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,30,310.00,0.00,0,9300,فواتير المبيعات من 112025 الى 3152026.md
9381,1,2,كبده اسكندرانى 400,طبق,20,68.00,0.00,0,1360,فواتير المبيعات من 112025 الى 3152026.md
9381,2,7,سجق 350 جم ابو هاشم,طبق,10,45.00,0.00,0,450,فواتير المبيعات من 112025 الى 3152026.md
9382,1,2,كبده اسكندرانى 400,طبق,75,68.00,0.00,0,5100,فواتير المبيعات من 112025 الى 3152026.md
9382,2,7,سجق 350 جم ابو هاشم,طبق,40,45.00,0.00,0,1800,فواتير المبيعات من 112025 الى 3152026.md
9382,3,8,كفته 350 جم ابو هاشم,طبق,20,40.00,0.00,0,800,فواتير المبيعات من 112025 الى 3152026.md
9382,4,107,سجق 800 ابو هاشم,طبق,10,95.00,0.00,0,950,فواتير المبيعات من 112025 الى 3152026.md
9383,1,7,سجق 350 جم ابو هاشم,طبق,10,45.00,0.00,0,450,فواتير المبيعات من 112025 الى 3152026.md
9383,2,2,كبده اسكندرانى 400,طبق,50,68.00,0.00,0,3400,فواتير المبيعات من 112025 الى 3152026.md
9383,3,8,كفته 350 جم ابو هاشم,طبق,10,40.00,0.00,0,400,فواتير المبيعات من 112025 الى 3152026.md
9383,4,114,كفته ابو هاشم 800,طبق,8,90.00,0.00,0,720,فواتير المبيعات من 112025 الى 3152026.md
9383,5,107,سجق 800 ابو هاشم,طبق,8,95.00,0.00,0,760,فواتير المبيعات من 112025 الى 3152026.md
9384,1,114,كفته ابو هاشم 800,طبق,1,85.00,0.00,0,85,فواتير المبيعات من 112025 الى 3152026.md
9385,1,1,مفروم صافى 400 جم,طبق,140,80.00,0.00,0,11200,فواتير المبيعات من 112025 الى 3152026.md
9386,1,1,مفروم صافى 400 جم,طبق,60,80.00,0.00,0,4800,فواتير المبيعات من 112025 الى 3152026.md
9387,1,2,كبده اسكندرانى 400,طبق,40,68.00,0.00,0,2720,فواتير المبيعات من 112025 الى 3152026.md
9387,2,7,سجق 350 جم ابو هاشم,طبق,20,45.00,0.00,0,900,فواتير المبيعات من 112025 الى 3152026.md
9387,3,8,كفته 350 جم ابو هاشم,طبق,20,40.00,0.00,0,800,فواتير المبيعات من 112025 الى 3152026.md
9387,4,114,كفته ابو هاشم 800,طبق,14,90.00,0.00,0,1260,فواتير المبيعات من 112025 الى 3152026.md
9387,5,107,سجق 800 ابو هاشم,طبق,14,95.00,0.00,0,1330,فواتير المبيعات من 112025 الى 3152026.md
