invoice_id,source_file,line_seq,item_code,item_name_raw,unit_raw,qty,unit_price,discount_pct,tax_pct,line_total
b1980,june_2026,3,101,كفته الهنا 800 جرام,طبق,12.0,67.0,15.0,0.0,683.4
b1981,june_2026,1,420,برجر الهنا 800 جرام,طبق,12.0,61.0,15.0,0.0,622.2
b1981,june_2026,2,120,برجر الهنا 900 جرام,طبق,48.0,70.0,15.0,0.0,2856.0
b1981,june_2026,3,104,برجر الهنا 400 جرام,طبق,30.0,34.0,15.0,0.0,867.0
b1981,june_2026,4,441,استريس اسبشيال 900 جرام,كيس,10.0,165.0,0.0,0.0,1650.0
b1982,june_2026,1,402,كفته اسبيشيال عائلي,طبق,60.0,0.0,0.0,0.0,0.0
b1983,june_2026,1,13,سجق شرقي 3 ك ابو هاشم,كيس 3 كيلو,40.0,375.0,0.0,0.0,15000.0
b1984,june_2026,1,108,سجق الهنا 350,طبق,225.0,36.0,15.0,0.0,6885.0
b1984,june_2026,2,102,كفته الهنا 350,طبق,105.0,32.0,15.0,0.0,2856.0
b1984,june_2026,3,104,برجر الهنا 400 جرام,طبق,45.0,34.0,15.0,0.0,1300.5
b1985,june_2026,1,102,كفته الهنا 350,طبق,15.0,0.0,0.0,0.0,0.0
b1986,june_2026,1,99,سجق الهنا 800 جرام,طبق,132.0,73.0,15.0,0.0,8190.6
b1986,june_2026,2,101,كفته الهنا 800 جرام,طبق,84.0,67.0,15.0,0.0,4783.8
b1986,june_2026,3,420,برجر الهنا 800 جرام,طبق,84.0,61.0,15.0,0.0,4355.4
b1986,june_2026,4,346,بانيه 800 جرام,طبق,144.0,57.0,0.0,0.0,8208.0
b1987,june_2026,1,420,برجر الهنا 800 جرام,طبق,12.0,0.0,0.0,0.0,0.0
b1987,june_2026,2,101,كفته الهنا 800 جرام,طبق,12.0,0.0,0.0,0.0,0.0
b1988,june_2026,1,404,برجر اسبشيال عائلي,طبق,24.0,80.0,15.0,0.0,1632.0
b1989,june_2026,1,13,سجق شرقي 3 ك ابو هاشم,كيس 3 كيلو,40.0,375.0,0.0,0.0,15000.0
b1990,june_2026,1,102,كفته الهنا 350,طبق,375.0,32.0,15.0,0.0,10200.0
b1990,june_2026,2,104,برجر الهنا 400 جرام,طبق,150.0,34.0,15.0,0.0,4335.0
b1990,june_2026,3,108,سجق الهنا 350,طبق,150.0,36.0,15.0,0.0,4590.0
b1991,june_2026,1,102,كفته الهنا 350,طبق,135.0,0.0,0.0,0.0,0.0
b1992,june_2026,1,13,سجق شرقي 3 ك ابو هاشم,كيس 3 كيلو,120.0,375.0,0.0,0.0,45000.0
b1993,june_2026,1,420,برجر الهنا 800 جرام,طبق,12.0,61.0,15.0,0.0,622.2
b1993,june_2026,2,101,كفته الهنا 800 جرام,طبق,12.0,67.0,15.0,0.0,683.4
b1993,june_2026,3,404,برجر اسبشيال عائلي,طبق,12.0,80.0,15.0,0.0,816.0
b1993,june_2026,4,402,كفته اسبشيال عائلي,طبق,12.0,78.0,15.0,0.0,795.6
b1993,june_2026,5,346,بانيه 800 جرام,طبق,12.0,55.0,0.0,0.0,660.0
b1993,june_2026,6,398,بانيه 900 جرام اسباشيل,كيس,10.0,62.0,0.0,0.0,620.0
b2018,june_2026,1,403,برجر اسبشيال صغير,طبق,525.0,36.0,15.0,0.0,16065.0
b2018,june_2026,2,405,سجق اسبيشيال صغير,طبق,150.0,39.0,15.0,0.0,4972.5
b2018,june_2026,3,402,كفته اسبيشيال عائلي,طبق,120.0,78.0,15.0,0.0,7956.0
b2018,june_2026,4,404,برجر اسبشيال عائلي,طبق,60.0,80.0,15.0,0.0,4080.0
b2018,june_2026,5,13,سجق شرقي 3 ك ابو هاشم,كيس 3 كيلو,120.0,375.0,0.0,0.0,45000.0
b2018,june_2026,6,257,سجق الهنا 5 كيلو,طبق,20.0,370.0,0.0,0.0,7400.0
b2018,june_2026,7,346,بانيه 800 جرام,طبق,72.0,58.5,0.0,0.0,4212.0
b2020,june_2026,1,102,كفته الهنا 350,طبق,15.0,32.0,15.0,0.0,408.0
b2020,june_2026,2,104,برجر الهنا 400 جرام,طبق,15.0,34.0,15.0,0.0,433.5
b2020,june_2026,3,120,برجر الهنا 900 جرام,طبق,12.0,70.0,15.0,0.0,714.0
b2020,june_2026,4,346,بانيه 800 جرام,طبق,12.0,55.0,0.0,0.0,660.0
b2020,june_2026,5,1,مفروم صافي 400 جم ( ابو هاشم ),طبق,20.0,100.0,0.0,0.0,2000.0
b2020,june_2026,6,2,كبده اسكندراني 400 ( ابو هاشم ),طبق,20.0,78.0,0.0,0.0,1560.0
b2022,june_2026,1,101,كفته الهنا 800 جرام,طبق,12.0,67.0,15.0,0.0,683.4
b2022,june_2026,2,102,كفته الهنا 350,طبق,15.0,32.0,15.0,0.0,408.0
b2022,june_2026,3,120,برجر الهنا 900 جرام,طبق,12.0,70.0,15.0,0.0,714.0
b2022,june_2026,4,104,برجر الهنا 400 جرام,طبق,15.0,34.0,15.0,0.0,433.5
b2022,june_2026,5,13,سجق شرقي 3 ك ابو هاشم,كيس 3 كيلو,3.0,375.0,0.0,0.0,1125.0
b2022,june_2026,6,257,سجق الهنا 5 كيلو,طبق,3.0,370.0,0.0,0.0,1110.0
b2022,june_2026,7,346,بانيه 800 جرام,طبق,12.0,55.0,0.0,0.0,660.0
b2049,june_2026,1,439,استربس الهنا 800 جرام,طبق,1.0,150.0,0.0,0.0,150.0
